20	417
20	418
20	419
20	420
20	421
20	422
20	423
20	424
20	425
20	426
20	427
20	428
20	429
20	430
20	431
20	432
20	433
20	434
20	435
20	436
20	437
20	438
20	439
20	440
20	441
20	442
20	443
20	444
20	445
20	446
20	447
20	448
20	449
20	450
20	451
20	452
20	453
20	454
20	455
20	456
20	457
20	458
20	459
20	460
20	461
20	462
20	463
20	464
20	465
20	466
20	467
20	468
20	469
20	470
20	471
20	472
20	473
20	474
20	475
20	476
20	477
20	478
20	479
20	480
20	481
20	482
20	483
20	484
20	485
20	486
20	487
20	488
20	489
20	490
20	491
20	492
20	493
20	494
20	495
20	496
20	497
20	498
20	499
20	500
20	501
20	502
20	503
20	504
20	505
20	506
20	507
20	508
20	509
20	510
20	511
20	512
20	513
20	514
20	515
20	516
20	517
20	518
20	519
20	520
20	521
20	522
20	523
20	524
20	525
20	526
20	527
20	528
20	529
20	530
20	531
20	532
20	533
20	534
20	535
20	536
20	537
20	538
20	539
20	540
20	541
20	542
20	543
20	544
20	545
20	546
20	547
20	548
20	549
20	550
20	551
20	552
20	553
20	554
20	555
20	556
20	557
20	558
20	559
20	560
20	561
20	562
20	563
20	564
20	565
20	566
20	567
20	568
20	569
20	570
20	571
20	572
20	573
20	574
20	575
20	576
20	577
20	578
20	579
20	580
20	581
20	582
21	0
21	1
21	21
21	583
21	584
21	585
21	586
21	587
21	588
21	589
21	590
21	591
22	592
22	593
23	0
23	1
23	17
23	19
23	20
23	21
23	23
23	24
23	25
23	27
23	29
23	594
23	595
23	596
24	0
24	1
24	17
24	19
24	20
24	21
24	23
24	24
24	25
24	27
24	29
24	597
24	598
24	599
25	0
25	1
25	17
25	19
25	20
25	21
25	23
25	24
25	25
25	27
25	29
25	600
25	601
25	602
25	603
25	604
25	605
25	606
25	607
25	608
25	609
25	610
25	611
25	612
25	613
25	614
26	0
26	1
26	17
26	19
26	20
26	21
26	23
26	24
26	25
26	27
26	29
27	0
27	1
27	17
27	19
27	20
27	21
27	23
27	24
27	25
27	27
27	29
27	615
27	616
28	1
29	0
29	1
29	617
29	618
29	619
29	620
29	621
29	622
29	623
29	624
29	625
29	626
29	627
29	628
29	629
29	630
30	0
30	1
30	18
30	631
30	632
31	633
32	0
32	132
32	634
32	635
32	636
32	637
32	638
32	639
32	640
33	176
33	641
33	642
33	643
33	644
33	645
34	0
34	34
34	163
34	646
34	647
34	648
34	649
35	0
35	267
35	650
35	651
35	652
35	653
35	654
35	655
35	656
35	657
35	658
36	0
36	1
36	4
36	69
36	156
36	202
36	659
36	660
36	661
36	662
36	663
36	664
37	267
37	665
37	666
37	667
37	668
37	669
37	670
40	0
40	14
40	40
40	73
40	157
40	160
40	161
40	173
40	205
40	210
40	216
40	217
40	235
40	671
40	672
40	673
40	674
40	675
40	676
40	677
40	678
40	679
40	680
40	681
40	682
40	683
40	684
40	685
40	686
40	687
40	688
40	689
40	690
40	691
40	692
40	693
40	694
40	695
40	696
40	697
40	698
40	699
40	700
40	701
40	702
40	703
40	704
40	705
40	706
40	707
40	708
40	709
40	710
40	711
40	712
40	713
40	714
40	715
40	716
40	717
40	718
40	719
40	720
40	721
40	722
40	723
40	724
40	725
40	726
40	727
40	728
40	729
40	730
40	731
40	732
40	733
40	734
40	735
40	736
40	737
40	738
40	739
40	740
40	741
40	742
40	743
40	744
40	745
40	746
40	747
40	748
40	749
40	750
40	751
40	752
40	753
40	754
40	755
40	756
40	757
40	758
40	759
40	760
40	761
40	762
40	763
40	764
40	765
40	766
40	767
40	768
40	769
40	770
40	771
40	772
40	773
40	774
